,bin_death_index,pageid,ma,diff,diff_percent,diff_views,diff_percent_views
674,104.0,1315337,3380.0,862.5,0.34,2125.5,0.84
675,105.0,1315337,3529.0,1011.5,0.4,1519.5,0.6
676,106.0,1315337,3635.0,1117.5,0.44,1130.5,0.45
677,107.0,1315337,3753.0,1235.5,0.49,1381.5,0.55
678,108.0,1315337,3862.0,1344.5,0.53,1560.5,0.62
679,109.0,1315337,3877.0,1359.5,0.54,566.5,0.23
680,110.0,1315337,3786.0,1268.5,0.5,595.5,0.24
681,111.0,1315337,3533.0,1015.5,0.4,359.5,0.14
682,112.0,1315337,3379.0,861.5,0.34,438.5,0.17
683,113.0,1315337,3307.0,789.5,0.31,626.5,0.25
684,114.0,1315337,3215.0,697.5,0.28,741.5,0.29
685,115.0,1315337,3070.0,552.5,0.22,545.5,0.22
686,116.0,1315337,3024.0,506.5,0.2,244.5,0.1
687,117.0,1315337,3013.0,495.5,0.2,512.5,0.2
688,118.0,1315337,3023.0,505.5,0.2,433.5,0.17
689,119.0,1315337,3044.0,526.5,0.21,584.5,0.23
690,120.0,1315337,3041.0,523.5,0.21,603.5,0.24
750,30.0,928264,1432.0,1055.5,2.8,652.5,1.73
751,31.0,928264,1399.0,1022.5,2.72,698.5,1.86
752,32.0,928264,1287.0,910.5,2.42,503.5,1.34
753,33.0,928264,1152.0,775.5,2.06,715.5,1.9
754,34.0,928264,1088.0,711.5,1.89,628.5,1.67
755,35.0,928264,1029.0,652.5,1.73,529.5,1.41
756,36.0,928264,1037.0,660.5,1.75,900.5,2.39
757,37.0,928264,1011.0,634.5,1.69,467.5,1.24
758,38.0,928264,986.0,609.5,1.62,526.5,1.4
759,39.0,928264,995.0,618.5,1.64,562.5,1.49
760,40.0,928264,976.0,599.5,1.59,587.5,1.56
761,41.0,928264,983.0,606.5,1.61,674.5,1.79
762,42.0,928264,989.0,612.5,1.63,572.5,1.52
763,43.0,928264,943.0,566.5,1.5,576.5,1.53
764,44.0,928264,916.0,539.5,1.43,279.5,0.74
765,45.0,928264,890.0,513.5,1.36,343.5,0.91
766,46.0,928264,871.0,494.5,1.31,433.5,1.15
767,47.0,928264,860.0,483.5,1.28,504.5,1.34
768,48.0,928264,825.0,448.5,1.19,432.5,1.15
769,49.0,928264,850.0,473.5,1.26,746.5,1.98
770,50.0,928264,825.0,448.5,1.19,402.5,1.07
771,51.0,928264,825.0,448.5,1.19,280.5,0.75
772,52.0,928264,821.0,444.5,1.18,311.5,0.83
773,53.0,928264,811.0,434.5,1.15,368.5,0.98
774,54.0,928264,786.0,409.5,1.09,325.5,0.86
775,55.0,928264,764.0,387.5,1.03,278.5,0.74
776,56.0,928264,705.0,328.5,0.87,335.5,0.89
777,57.0,928264,692.0,315.5,0.84,308.5,0.82
778,58.0,928264,695.0,318.5,0.85,303.5,0.81
779,59.0,928264,686.0,309.5,0.82,251.5,0.67
780,60.0,928264,665.0,288.5,0.77,217.5,0.58
781,61.0,928264,678.0,301.5,0.8,415.5,1.1
782,62.0,928264,670.0,293.5,0.78,228.5,0.61
783,63.0,928264,660.0,283.5,0.75,263.5,0.7
784,64.0,928264,686.0,309.5,0.82,490.5,1.3
785,65.0,928264,705.0,328.5,0.87,434.5,1.15
786,66.0,928264,736.0,359.5,0.95,471.5,1.25
787,67.0,928264,754.0,377.5,1.0,341.5,0.91
788,68.0,928264,744.0,367.5,0.98,347.5,0.92
789,69.0,928264,791.0,414.5,1.1,558.5,1.48
790,70.0,928264,834.0,457.5,1.22,562.5,1.49
791,71.0,928264,877.0,500.5,1.33,791.5,2.1
792,72.0,928264,874.0,497.5,1.32,411.5,1.09
793,73.0,928264,857.0,480.5,1.28,355.5,0.94
794,74.0,928264,870.0,493.5,1.31,428.5,1.14
795,75.0,928264,877.0,500.5,1.33,398.5,1.06
796,76.0,928264,846.0,469.5,1.25,338.5,0.9
797,77.0,928264,810.0,433.5,1.15,316.5,0.84
798,78.0,928264,748.0,371.5,0.99,353.5,0.94
799,79.0,928264,741.0,364.5,0.97,366.5,0.97
800,80.0,928264,737.0,360.5,0.96,322.5,0.86
801,81.0,928264,722.0,345.5,0.92,325.5,0.86
802,82.0,928264,759.0,382.5,1.02,656.5,1.74
803,83.0,928264,756.0,379.5,1.01,318.5,0.85
804,84.0,928264,766.0,389.5,1.03,387.5,1.03
805,85.0,928264,761.0,384.5,1.02,315.5,0.84
806,86.0,928264,744.0,367.5,0.98,250.5,0.67
807,87.0,928264,765.0,388.5,1.03,468.5,1.24
808,88.0,928264,778.0,401.5,1.07,417.5,1.11
809,89.0,928264,915.0,538.5,1.43,1615.5,4.29
810,90.0,928264,1110.0,733.5,1.95,1681.5,4.47
811,91.0,928264,1169.0,792.5,2.1,801.5,2.13
812,92.0,928264,1277.0,900.5,2.39,1068.5,2.84
813,93.0,928264,1372.0,995.5,2.64,916.5,2.43
814,94.0,928264,1383.0,1006.5,2.67,547.5,1.45
815,95.0,928264,1391.0,1014.5,2.69,474.5,1.26
816,96.0,928264,1271.0,894.5,2.38,774.5,2.06
817,97.0,928264,1109.0,732.5,1.95,546.5,1.45
818,98.0,928264,1051.0,674.5,1.79,399.5,1.06
819,99.0,928264,939.0,562.5,1.49,282.5,0.75
820,100.0,928264,842.0,465.5,1.24,236.5,0.63
821,101.0,928264,805.0,428.5,1.14,287.5,0.76
822,102.0,928264,785.0,408.5,1.08,335.5,0.89
823,103.0,928264,784.0,407.5,1.08,764.5,2.03
824,104.0,928264,817.0,440.5,1.17,778.5,2.07
825,105.0,928264,863.0,486.5,1.29,721.5,1.92
826,106.0,928264,2727.0,2350.5,6.24,13335.5,35.42
827,107.0,928264,3305.0,2928.5,7.78,4282.5,11.37
828,108.0,928264,3569.0,3192.5,8.48,2130.5,5.66
829,109.0,928264,3682.0,3305.5,8.78,1130.5,3.0
830,110.0,928264,3654.0,3277.5,8.71,567.5,1.51
831,111.0,928264,3617.0,3240.5,8.61,515.5,1.37
832,112.0,928264,3598.0,3221.5,8.56,592.5,1.57
833,113.0,928264,1851.0,1474.5,3.92,1105.5,2.94
834,114.0,928264,1325.0,948.5,2.52,603.5,1.6
835,115.0,928264,1120.0,743.5,1.97,692.5,1.84
836,116.0,928264,1024.0,647.5,1.72,461.5,1.23
837,117.0,928264,998.0,621.5,1.65,382.5,1.02
838,118.0,928264,986.0,609.5,1.62,433.5,1.15
839,119.0,928264,963.0,586.5,1.56,432.5,1.15
840,120.0,928264,919.0,542.5,1.44,793.5,2.11
900,30.0,53257,14652.0,10634.0,2.65,5537.0,1.38
901,31.0,53257,13975.0,9957.0,2.48,4367.0,1.09
902,32.0,53257,13421.0,9403.0,2.34,5117.0,1.27
903,33.0,53257,10745.0,6727.0,1.67,4987.0,1.24
904,34.0,53257,9623.0,5605.0,1.39,4394.0,1.09
905,35.0,53257,8873.0,4855.0,1.21,3507.0,0.87
906,36.0,53257,8570.0,4552.0,1.13,3956.0,0.98
907,37.0,53257,8321.0,4303.0,1.07,3794.0,0.94
908,38.0,53257,8215.0,4197.0,1.04,3626.0,0.9
909,39.0,53257,7983.0,3965.0,0.99,3492.0,0.87
910,40.0,53257,7894.0,3876.0,0.96,4367.0,1.09
911,41.0,53257,7757.0,3739.0,0.93,3435.0,0.85
912,42.0,53257,7521.0,3503.0,0.87,1852.0,0.46
913,43.0,53257,7232.0,3214.0,0.8,1934.0,0.48
914,44.0,53257,6962.0,2944.0,0.73,1907.0,0.47
915,45.0,53257,6769.0,2751.0,0.68,2272.0,0.57
916,46.0,53257,6647.0,2629.0,0.65,2637.0,0.66
917,47.0,53257,6612.0,2594.0,0.65,4124.0,1.03
918,48.0,53257,6657.0,2639.0,0.66,3751.0,0.93
919,49.0,53257,7452.0,3434.0,0.85,7417.0,1.85
920,50.0,53257,8367.0,4349.0,1.08,8336.0,2.07
921,51.0,53257,8712.0,4694.0,1.17,4321.0,1.08
922,52.0,53257,8689.0,4671.0,1.16,2117.0,0.53
923,53.0,53257,8896.0,4878.0,1.21,4082.0,1.02
924,54.0,53257,8766.0,4748.0,1.18,3217.0,0.8
925,55.0,53257,8688.0,4670.0,1.16,3203.0,0.8
926,56.0,53257,7899.0,3881.0,0.97,1894.0,0.47
927,57.0,53257,6983.0,2965.0,0.74,1926.0,0.48
928,58.0,53257,6702.0,2684.0,0.67,2353.0,0.59
929,59.0,53257,6730.0,2712.0,0.67,2310.0,0.57
930,60.0,53257,6683.0,2665.0,0.66,3754.0,0.93
931,61.0,53257,8149.0,4131.0,1.03,13479.0,3.35
932,62.0,53257,8471.0,4453.0,1.11,5460.0,1.36
933,63.0,53257,8511.0,4493.0,1.12,2175.0,0.54
934,64.0,53257,8568.0,4550.0,1.13,2325.0,0.58
935,65.0,53257,8541.0,4523.0,1.13,2164.0,0.54
936,66.0,53257,8504.0,4486.0,1.12,2046.0,0.51
937,67.0,53257,8335.0,4317.0,1.07,2571.0,0.64
938,68.0,53257,10351.0,6333.0,1.58,27590.0,6.87
939,69.0,53257,11001.0,6983.0,1.74,10014.0,2.49
940,70.0,53257,11187.0,7169.0,1.78,3477.0,0.87
941,71.0,53257,11233.0,7215.0,1.8,2648.0,0.66
942,72.0,53257,11313.0,7295.0,1.82,2721.0,0.68
943,73.0,53257,11380.0,7362.0,1.83,2516.0,0.63
944,74.0,53257,11495.0,7477.0,1.86,3379.0,0.84
945,75.0,53257,8105.0,4087.0,1.02,3855.0,0.96
946,76.0,53257,7130.0,3112.0,0.77,3188.0,0.79
947,77.0,53257,6984.0,2966.0,0.74,2460.0,0.61
948,78.0,53257,6924.0,2906.0,0.72,2226.0,0.55
949,79.0,53257,6899.0,2881.0,0.72,2543.0,0.63
950,80.0,53257,6852.0,2834.0,0.71,2192.0,0.55
951,81.0,53257,6758.0,2740.0,0.68,2718.0,0.68
952,82.0,53257,6768.0,2750.0,0.68,3923.0,0.98
953,83.0,53257,6702.0,2684.0,0.67,2726.0,0.68
954,84.0,53257,6691.0,2673.0,0.67,2384.0,0.59
955,85.0,53257,6882.0,2864.0,0.71,3567.0,0.89
956,86.0,53257,6913.0,2895.0,0.72,2760.0,0.69
957,87.0,53257,6898.0,2880.0,0.72,2082.0,0.52
958,88.0,53257,6809.0,2791.0,0.69,2096.0,0.52
959,89.0,53257,6726.0,2708.0,0.67,3341.0,0.83
960,90.0,53257,6833.0,2815.0,0.7,3477.0,0.87
961,91.0,53257,6948.0,2930.0,0.73,3192.0,0.79
962,92.0,53257,6728.0,2710.0,0.67,2026.0,0.5
963,93.0,53257,6440.0,2422.0,0.6,742.0,0.18
964,94.0,53257,6278.0,2260.0,0.56,948.0,0.24
965,95.0,53257,6200.0,2182.0,0.54,1551.0,0.39
966,96.0,53257,6834.0,2816.0,0.7,7778.0,1.94
967,97.0,53257,6741.0,2723.0,0.68,2824.0,0.7
968,98.0,53257,6510.0,2492.0,0.62,1581.0,0.39
969,99.0,53257,6774.0,2756.0,0.69,3868.0,0.96
970,100.0,53257,7276.0,3258.0,0.81,4261.0,1.06
971,101.0,53257,7577.0,3559.0,0.89,3056.0,0.76
972,102.0,53257,7753.0,3735.0,0.93,2779.0,0.69
973,103.0,53257,7157.0,3139.0,0.78,3604.0,0.9
974,104.0,53257,7292.0,3274.0,0.81,3771.0,0.94
975,105.0,53257,10850.0,6832.0,1.7,26486.0,6.59
976,106.0,53257,12004.0,7986.0,1.99,11947.0,2.97
977,107.0,53257,12472.0,8454.0,2.1,7540.0,1.88
978,108.0,53257,12854.0,8836.0,2.2,5729.0,1.43
979,109.0,53257,13193.0,9175.0,2.28,5150.0,1.28
980,110.0,53257,13605.0,9587.0,2.39,6490.0,1.62
981,111.0,53257,13747.0,9729.0,2.42,4762.0,1.19
982,112.0,53257,10297.0,6279.0,1.56,2340.0,0.58
983,113.0,53257,8864.0,4846.0,1.21,1913.0,0.48
984,114.0,53257,8110.0,4092.0,1.02,2261.0,0.56
985,115.0,53257,7681.0,3663.0,0.91,2730.0,0.68
986,116.0,53257,7993.0,3975.0,0.99,7333.0,1.83
987,117.0,53257,7545.0,3527.0,0.88,3354.0,0.83
988,118.0,53257,7167.0,3149.0,0.78,2113.0,0.53
989,119.0,53257,7151.0,3133.0,0.78,2230.0,0.56
990,120.0,53257,8007.0,3989.0,0.99,7907.0,1.97
1017,30.0,19376148,28195.0,11525.0,0.69,5522.0,0.33
1018,31.0,19376148,26323.0,9653.0,0.58,6351.0,0.38
1019,32.0,19376148,24981.0,8311.0,0.5,7444.0,0.45
1020,33.0,19376148,23955.0,7285.0,0.44,4219.0,0.25
1021,34.0,19376148,22937.0,6267.0,0.38,3998.0,0.24
1022,35.0,19376148,22166.0,5496.0,0.33,4853.0,0.29
1023,36.0,19376148,21837.0,5167.0,0.31,3784.0,0.23
1024,37.0,19376148,21432.0,4762.0,0.29,2687.0,0.16
1025,38.0,19376148,21187.0,4517.0,0.27,4636.0,0.28
1026,39.0,19376148,20786.0,4116.0,0.25,4638.0,0.28
1027,40.0,19376148,20447.0,3777.0,0.23,1843.0,0.11
1028,41.0,19376148,20012.0,3342.0,0.2,955.0,0.06
1029,42.0,19376148,19364.0,2694.0,0.16,317.0,0.02
1030,43.0,19376148,18905.0,2235.0,0.13,573.0,0.03
1031,44.0,19376148,18475.0,1805.0,0.11,-326.0,-0.02
1032,45.0,19376148,17684.0,1014.0,0.06,-898.0,-0.05
1033,46.0,19376148,17388.0,718.0,0.04,2562.0,0.15
1034,47.0,19376148,17253.0,583.0,0.03,899.0,0.05
1035,48.0,19376148,17843.0,1173.0,0.07,5089.0,0.31
1036,49.0,19376148,18505.0,1835.0,0.11,4948.0,0.3
1037,50.0,19376148,20172.0,3502.0,0.21,12245.0,0.73
1038,51.0,19376148,20810.0,4140.0,0.25,4141.0,0.25
1039,52.0,19376148,21047.0,4377.0,0.26,757.0,0.05
1040,53.0,19376148,20902.0,4232.0,0.25,1547.0,0.09
1041,54.0,19376148,20691.0,4021.0,0.24,-574.0,-0.03
1042,55.0,19376148,20063.0,3393.0,0.2,691.0,0.04
1043,56.0,19376148,20557.0,3887.0,0.23,8405.0,0.5
1044,57.0,19376148,18887.0,2217.0,0.13,555.0,0.03
1045,58.0,19376148,18804.0,2134.0,0.13,3557.0,0.21
1046,59.0,19376148,20226.0,3556.0,0.21,10716.0,0.64
1047,60.0,19376148,20863.0,4193.0,0.25,6005.0,0.36
1048,61.0,19376148,22428.0,5758.0,0.35,10378.0,0.62
1049,62.0,19376148,22917.0,6247.0,0.37,4118.0,0.25
1050,63.0,19376148,21776.0,5106.0,0.31,417.0,0.03
1051,64.0,19376148,22195.0,5525.0,0.33,3486.0,0.21
1052,65.0,19376148,22478.0,5808.0,0.35,5542.0,0.33
1053,66.0,19376148,21147.0,4477.0,0.27,1395.0,0.08
1054,67.0,19376148,20545.0,3875.0,0.23,1794.0,0.11
1055,68.0,19376148,19930.0,3260.0,0.2,6071.0,0.36
1056,69.0,19376148,19138.0,2468.0,0.15,-1429.0,-0.09
1057,70.0,19376148,18775.0,2105.0,0.13,-2124.0,-0.13
1058,71.0,19376148,17977.0,1307.0,0.08,-2099.0,-0.13
1059,72.0,19376148,17380.0,710.0,0.04,1367.0,0.08
1060,73.0,19376148,17301.0,631.0,0.04,838.0,0.05
1061,74.0,19376148,17144.0,474.0,0.03,694.0,0.04
1062,75.0,19376148,16112.0,-558.0,-0.03,-1151.0,-0.07
1063,76.0,19376148,16975.0,305.0,0.02,4614.0,0.28
1064,77.0,19376148,17192.0,522.0,0.03,-606.0,-0.04
1065,78.0,19376148,17312.0,642.0,0.04,-1258.0,-0.08
1066,79.0,19376148,16855.0,185.0,0.01,-1832.0,-0.11
1067,80.0,19376148,16548.0,-122.0,-0.01,-1311.0,-0.08
1068,81.0,19376148,16502.0,-168.0,-0.01,372.0,0.02
1069,82.0,19376148,16837.0,167.0,0.01,1192.0,0.07
1070,83.0,19376148,16598.0,-72.0,-0.0,2941.0,0.18
1071,84.0,19376148,17118.0,448.0,0.03,3032.0,0.18
1072,85.0,19376148,17856.0,1186.0,0.07,3911.0,0.23
1073,86.0,19376148,18354.0,1684.0,0.1,1657.0,0.1
1074,87.0,19376148,18925.0,2255.0,0.14,2681.0,0.16
1075,88.0,19376148,18964.0,2294.0,0.14,650.0,0.04
1076,89.0,19376148,18673.0,2003.0,0.12,-846.0,-0.05
1077,90.0,19376148,18308.0,1638.0,0.1,386.0,0.02
1078,91.0,19376148,17919.0,1249.0,0.07,307.0,0.02
1079,92.0,19376148,17488.0,818.0,0.05,897.0,0.05
1080,93.0,19376148,21763.0,5093.0,0.31,31578.0,1.89
1081,94.0,19376148,24671.0,8001.0,0.48,23037.0,1.38
1082,95.0,19376148,25711.0,9041.0,0.54,7931.0,0.48
1083,96.0,19376148,25950.0,9280.0,0.56,826.0,0.05
1084,97.0,19376148,25880.0,9210.0,0.55,-102.0,-0.01
1085,98.0,19376148,25753.0,9083.0,0.54,-584.0,-0.04
1086,99.0,19376148,25739.0,9069.0,0.54,800.0,0.05
1087,100.0,19376148,21005.0,4335.0,0.26,-1560.0,-0.09
1088,101.0,19376148,17273.0,603.0,0.04,-3090.0,-0.19
1089,102.0,19376148,15936.0,-734.0,-0.04,-1423.0,-0.09
1090,103.0,19376148,15364.0,-1306.0,-0.08,-3180.0,-0.19
1091,104.0,19376148,14809.0,-1861.0,-0.11,-3990.0,-0.24
1092,105.0,19376148,14483.0,-2187.0,-0.13,-2860.0,-0.17
1093,106.0,19376148,13821.0,-2849.0,-0.17,-3839.0,-0.23
1094,107.0,19376148,13663.0,-3007.0,-0.18,-2666.0,-0.16
1095,108.0,19376148,13594.0,-3076.0,-0.18,-3569.0,-0.21
1096,109.0,19376148,13446.0,-3224.0,-0.19,-2458.0,-0.15
1097,110.0,19376148,13264.0,-3406.0,-0.2,-4460.0,-0.27
1098,111.0,19376148,13636.0,-3034.0,-0.18,-1384.0,-0.08
1099,112.0,19376148,13533.0,-3137.0,-0.19,-3581.0,-0.21
1100,113.0,19376148,13737.0,-2933.0,-0.18,-2413.0,-0.14
1101,114.0,19376148,13517.0,-3153.0,-0.19,-4203.0,-0.25
1102,115.0,19376148,13355.0,-3315.0,-0.2,-4700.0,-0.28
1103,116.0,19376148,13348.0,-3322.0,-0.2,-2512.0,-0.15
1104,117.0,19376148,13415.0,-3255.0,-0.2,-3992.0,-0.24
1105,118.0,19376148,13308.0,-3362.0,-0.2,-2132.0,-0.13
1106,119.0,19376148,13065.0,-3605.0,-0.22,-5283.0,-0.32
1107,120.0,19376148,13239.0,-3431.0,-0.21,-1193.0,-0.07
1167,30.0,1331732,5783.0,5400.0,14.1,4947.0,12.92
1168,31.0,1331732,5543.0,5160.0,13.47,4387.0,11.45
1169,32.0,1331732,5298.0,4915.0,12.83,4165.0,10.87
1170,33.0,1331732,5122.0,4739.0,12.37,4120.0,10.76
1171,34.0,1331732,4994.0,4611.0,12.04,4322.0,11.28
1172,35.0,1331732,4902.0,4519.0,11.8,4629.0,12.09
1173,36.0,1331732,4911.0,4528.0,11.82,5129.0,13.39
1174,37.0,1331732,4754.0,4371.0,11.41,3846.0,10.04
1175,38.0,1331732,4576.0,4193.0,10.95,3140.0,8.2
1176,39.0,1331732,4438.0,4055.0,10.59,3202.0,8.36
1177,40.0,1331732,4292.0,3909.0,10.21,3096.0,8.08
1178,41.0,1331732,4138.0,3755.0,9.8,3248.0,8.48
1179,42.0,1331732,3944.0,3561.0,9.3,3267.0,8.53
1180,43.0,1331732,3638.0,3255.0,8.5,2991.0,7.81
1181,44.0,1331732,3484.0,3101.0,8.1,2765.0,7.22
1182,45.0,1331732,3431.0,3048.0,7.96,2768.0,7.23
1183,46.0,1331732,3348.0,2965.0,7.74,2626.0,6.86
1184,47.0,1331732,3283.0,2900.0,7.57,2640.0,6.89
1185,48.0,1331732,3202.0,2819.0,7.36,2676.0,6.99
1186,49.0,1331732,3179.0,2796.0,7.3,3109.0,8.12
1187,50.0,1331732,3197.0,2814.0,7.35,3115.0,8.13
1188,51.0,1331732,3418.0,3035.0,7.92,4314.0,11.26
1189,52.0,1331732,3489.0,3106.0,8.11,3266.0,8.53
1190,53.0,1331732,3568.0,3185.0,8.32,3175.0,8.29
1191,54.0,1331732,3579.0,3196.0,8.34,2722.0,7.11
1192,55.0,1331732,3572.0,3189.0,8.33,2624.0,6.85
1193,56.0,1331732,3490.0,3107.0,8.11,2535.0,6.62
1194,57.0,1331732,3401.0,3018.0,7.88,2493.0,6.51
1195,58.0,1331732,3156.0,2773.0,7.24,2599.0,6.79
1196,59.0,1331732,3048.0,2665.0,6.96,2513.0,6.56
1197,60.0,1331732,2943.0,2560.0,6.68,2438.0,6.37
1198,61.0,1331732,2859.0,2476.0,6.46,2134.0,5.57
1199,62.0,1331732,2801.0,2418.0,6.31,2215.0,5.78
1200,63.0,1331732,2723.0,2340.0,6.11,1991.0,5.2
1201,64.0,1331732,2668.0,2285.0,5.97,2109.0,5.51
1202,65.0,1331732,2566.0,2183.0,5.7,1881.0,4.91
1203,66.0,1331732,2587.0,2204.0,5.75,2666.0,6.96
1204,67.0,1331732,2639.0,2256.0,5.89,2799.0,7.31
1205,68.0,1331732,2692.0,2309.0,6.03,2507.0,6.55
1206,69.0,1331732,2732.0,2349.0,6.13,2494.0,6.51
1207,70.0,1331732,2810.0,2427.0,6.34,2536.0,6.62
1208,71.0,1331732,2839.0,2456.0,6.41,2309.0,6.03
1209,72.0,1331732,2879.0,2496.0,6.52,2161.0,5.64
1210,73.0,1331732,2791.0,2408.0,6.29,2056.0,5.37
1211,74.0,1331732,2696.0,2313.0,6.04,2130.0,5.56
1212,75.0,1331732,2627.0,2244.0,5.86,2024.0,5.28
1213,76.0,1331732,2538.0,2155.0,5.63,1870.0,4.88
1214,77.0,1331732,2459.0,2076.0,5.42,1988.0,5.19
1215,78.0,1331732,2377.0,1994.0,5.21,1735.0,4.53
1216,79.0,1331732,2344.0,1961.0,5.12,1924.0,5.02
1217,80.0,1331732,2320.0,1937.0,5.06,1890.0,4.93
1218,81.0,1331732,2278.0,1895.0,4.95,1838.0,4.8
1219,82.0,1331732,2238.0,1855.0,4.84,1742.0,4.55
1220,83.0,1331732,2243.0,1860.0,4.86,1909.0,4.98
1221,84.0,1331732,2205.0,1822.0,4.76,1720.0,4.49
1222,85.0,1331732,2206.0,1823.0,4.76,1740.0,4.54
1223,86.0,1331732,2162.0,1779.0,4.64,1614.0,4.21
1224,87.0,1331732,2103.0,1720.0,4.49,1481.0,3.87
1225,88.0,1331732,2062.0,1679.0,4.38,1548.0,4.04
1226,89.0,1331732,2044.0,1661.0,4.34,1619.0,4.23
1227,90.0,1331732,1977.0,1594.0,4.16,1437.0,3.75
1228,91.0,1331732,1933.0,1550.0,4.05,1413.0,3.69
1229,92.0,1331732,2005.0,1622.0,4.23,2248.0,5.87
1230,93.0,1331732,2046.0,1663.0,4.34,1900.0,4.96
1231,94.0,1331732,2068.0,1685.0,4.4,1634.0,4.27
1232,95.0,1331732,2126.0,1743.0,4.55,1954.0,5.1
1233,96.0,1331732,2148.0,1765.0,4.61,1769.0,4.62
1234,97.0,1331732,2239.0,1856.0,4.85,2075.0,5.42
1235,98.0,1331732,2347.0,1964.0,5.13,2169.0,5.66
1236,99.0,1331732,2291.0,1908.0,4.98,1855.0,4.84
1237,100.0,1331732,2259.0,1876.0,4.9,1678.0,4.38
1238,101.0,1331732,2258.0,1875.0,4.9,1627.0,4.25
1239,102.0,1331732,2191.0,1808.0,4.72,1488.0,3.89
1240,103.0,1331732,2151.0,1768.0,4.62,1488.0,3.89
1241,104.0,1331732,2085.0,1702.0,4.44,1610.0,4.2
1242,105.0,1331732,1999.0,1616.0,4.22,1566.0,4.09
1243,106.0,1331732,1932.0,1549.0,4.04,1387.0,3.62
1244,107.0,1331732,1878.0,1495.0,3.9,1303.0,3.4
1245,108.0,1331732,1858.0,1475.0,3.85,1483.0,3.87
1246,109.0,1331732,1861.0,1478.0,3.86,1510.0,3.94
1247,110.0,1331732,1869.0,1486.0,3.88,1548.0,4.04
1248,111.0,1331732,1859.0,1476.0,3.85,1541.0,4.02
1249,112.0,1331732,1831.0,1448.0,3.78,1368.0,3.57
1250,113.0,1331732,1842.0,1459.0,3.81,1460.0,3.81
1251,114.0,1331732,1848.0,1465.0,3.83,1345.0,3.51
1252,115.0,1331732,1832.0,1449.0,3.78,1374.0,3.59
1253,116.0,1331732,1816.0,1433.0,3.74,1399.0,3.65
1254,117.0,1331732,1800.0,1417.0,3.7,1438.0,3.75
1255,118.0,1331732,1787.0,1404.0,3.67,1449.0,3.78
1256,119.0,1331732,1811.0,1428.0,3.73,1534.0,4.01
1257,120.0,1331732,1813.0,1430.0,3.73,1472.0,3.84
1317,30.0,171549,4214.0,2004.5,0.91,2161.5,0.98
1318,31.0,171549,6211.0,4001.5,1.81,15712.5,7.11
1319,32.0,171549,6195.0,3985.5,1.8,1392.5,0.63
1320,33.0,171549,6283.0,4073.5,1.84,1804.5,0.82
1321,34.0,171549,6093.0,3883.5,1.76,1151.5,0.52
1322,35.0,171549,6073.0,3863.5,1.75,2046.5,0.93
1323,36.0,171549,5915.0,3705.5,1.68,1670.5,0.76
1324,37.0,171549,5867.0,3657.5,1.66,1828.5,0.83
1325,38.0,171549,4663.0,2453.5,1.11,7285.5,3.3
1326,39.0,171549,4712.0,2502.5,1.13,1733.5,0.78
1327,40.0,171549,4619.0,2409.5,1.09,1155.5,0.52
1328,41.0,171549,4549.0,2339.5,1.06,656.5,0.3
1329,42.0,171549,4520.0,2310.5,1.05,1844.5,0.83
1330,43.0,171549,4473.0,2263.5,1.02,1345.5,0.61
1331,44.0,171549,4416.0,2206.5,1.0,1428.5,0.65
1332,45.0,171549,3447.0,1237.5,0.56,500.5,0.23
1333,46.0,171549,3242.0,1032.5,0.47,300.5,0.14
1334,47.0,171549,3155.0,945.5,0.43,546.5,0.25
1335,48.0,171549,3097.0,887.5,0.4,251.5,0.11
1336,49.0,171549,2875.0,665.5,0.3,287.5,0.13
1337,50.0,171549,2763.0,553.5,0.25,563.5,0.26
1338,51.0,171549,2621.0,411.5,0.19,434.5,0.2
1339,52.0,171549,2569.0,359.5,0.16,135.5,0.06
1340,53.0,171549,2535.0,325.5,0.15,59.5,0.03
1341,54.0,171549,2454.0,244.5,0.11,-18.5,-0.01
1342,55.0,171549,2440.0,230.5,0.1,154.5,0.07
1343,56.0,171549,2772.0,562.5,0.25,2608.5,1.18
1344,57.0,171549,3628.0,1418.5,0.64,6560.5,2.97
1345,58.0,171549,3823.0,1613.5,0.73,1799.5,0.81
1346,59.0,171549,3997.0,1787.5,0.81,1349.5,0.61
1347,60.0,171549,4065.0,1855.5,0.84,539.5,0.24
1348,61.0,171549,4100.0,1890.5,0.86,222.5,0.1
1349,62.0,171549,4092.0,1882.5,0.85,100.5,0.05
1350,63.0,171549,3800.0,1590.5,0.72,566.5,0.26
1351,64.0,171549,3035.0,825.5,0.37,1203.5,0.54
1352,65.0,171549,2913.0,703.5,0.32,943.5,0.43
1353,66.0,171549,2771.0,561.5,0.25,354.5,0.16
1354,67.0,171549,2668.0,458.5,0.21,-180.5,-0.08
1355,68.0,171549,2626.0,416.5,0.19,-70.5,-0.03
1356,69.0,171549,2610.0,400.5,0.18,-12.5,-0.01
1357,70.0,171549,2603.0,393.5,0.18,517.5,0.23
1358,71.0,171549,2836.0,626.5,0.28,2833.5,1.28
1359,72.0,171549,2885.0,675.5,0.31,1291.5,0.58
1360,73.0,171549,2922.0,712.5,0.32,611.5,0.28
1361,74.0,171549,3064.0,854.5,0.39,814.5,0.37
1362,75.0,171549,3091.0,881.5,0.4,118.5,0.05
1363,76.0,171549,3217.0,1007.5,0.46,869.5,0.39
1364,77.0,171549,3261.0,1051.5,0.48,822.5,0.37
